data_lemmatized,sentiment
that be not an option for us so how can we help each other fix this i would have make the change earlier if give accurate info,-1
well now say our flight be go to be cancel flight amp that by not change earlier we miss our chance to get out tomorrow,-1
tell your employees that,-1
even respond quicker via twitter when they still on hold hop no one book the flight,-1
first base already i like your style,1
ah yes put the bag on the floor instead of the overhead bin so no one trip,-1
guy really bad someone better call my wife back to get this handle while she wait on hold,-1
my wife on the phone ask to switch flight time in mid switch get disconnect now cancel flightled no new time no call back,-1
thats great thank you,1
they try to have us tow do you think i will be fly out of your terminal again risk of fine from corrupt police official,-1
selfie on the flight from to with,0
ticket issue whilst deliver your customers,-1
understand that but this policy of target your passengers be not good for business and should be address with security,-1
always be a fan but maybe next time i will fly for real customer service,-1
i agree if only there be a frequent tweeter discount so i could fly to see more friends grinningface,1
understand but could i go and put myself on the standby list hours prior to my flight,-1
the whole plane hop for better luck on the return flight sunday,-1
so i be penalize for pack lightly have bag and pay extra for a seat,-1
drop passengers with small baby and infants at your san juan terminal as unload baby officer write me ticket for,-1
the tv wifi be spotty its just a nice feature for a x country flight still will not keep us away,-1
so technically i could drive to jfk now and put in request for tomorrows flight,-1
why do i pay for extra space to be force to put my backpack under my seat its my only bag flight unprofessional,-1
we be on b this morning from boston to beautiful san diego we really be bum the satellite be break sad,-1
know that have to be do at the gate correct if so what time do gate open,0
lose and read program our customers get hot tea great crewmembers top notch info amp now,1
flight njb heres look at blue kid depart enroute to,0
punta cana to enjoy weather n see my wifes family,0
and we be glad to see what be go on and fix please dm me your confirmation so we can check,1
just lose my business enjoy your profit,-1
i would drive hours to jfk to board jetblue to vegas instead of closer hartford airport cram more seat on planeno more,-1
i will for sure but my tsapre work with other airlines why be jetblue different,0
will call thank you,1
yes today flight be full now they say no to me at gate sad,-1
be depart flight from boston heavily delay fly out tomorrow morning,0
still love you guy but get me to vegas already sun palmtree airplane cocktailglass gamedie,1
gary who be serve us at fll airport counter be really true blue make me feel at home even when a jetblue flight be delayedl,1
be there no way to switch to earlier flight to jfk even if i check a bag,0
this be not a flight delay this be horrible plan on jet blue,-1
insane the craziness i have see with jet blue today at newark delay hours and now we be wait for a pilot,-1
hi do my upcoming flight from west palm to hpn have flyfi,0
try again lovely customer service thank you,1
so happy you can accommodate peanuttreenut allergies on flight st online cover from air provider,1
always happy to help,1
we have just land thank you anyway by the way flight staff on flight be wonderful despite their full day and heavy load,1
we be delay until he arrive,-1
the highlight of be delay,-1
whose perform at t,-1
be it only for my nd bag st bag too full,0
flight first officer not even at the airport wow unreal staff wait until we all board to announce we be delay,-1
s ceo battle to appease passengers and wall street,1
why do my tsapre work with every airline but you i pay good money for that spend mins on phone to fix to zero success,-1
thats right smiley game set match,0
yes time i need some one to call me and help me change a flight i can not do online thank,-1
pls send an it tech baggage office poor guy be try print my claim amp cant i need get home upgrade printers mfps,-1
you take to me place simply cantlike nonstop to st lucia,1
flight njb blue la la depart enroute to san juan international airport,0
this make me happy i hope these be not empty promise,1
drop x in past hour,-1
seriously i want to work on the jetblue social team rt,0
call me when you do and we will have to hook up,0
ive call you x amp wait on hold min each time to be disconnect each time enrage i need to speak to someone,-1
the usa help line i accidentally book a flight on a thursday instead of a wednesday and want to switch,0
if you have wellpriced flight to we could be best friends,0
any idea where the plane for flight be come from i think flight from jfk but that would not explain delay,-1
its for me i speak with a rep on the phone who suggest i voice a concern via email us on your site i do a few moments ago,0
pls find my bag i need get home very frustrate hope my bag be somewhere in leave the wo my luggage,-1
try call multiple time i just wait and when it finally connect i get hang up on,-1
airways see significant drop in short interest jblu mideast time,0
no not yet i will notify them i be new at this smilingfacewithsmilingeyes,0
thank,1
do not worry i be go to share with my row beamingfacewithsmilingeyes,0
hold for min a couple of ring then mailbox have not be set up yet customer service forward to their cell phone cmon,-1
do your home airport not count in the badge system my tb account say flight but i have take this year,0
be bag check cut off minutes before the original departure time or the estimate time show online,0
i know where you guy jet laugh out loud but if you love me so much help a brother out smiley hot weather great nightlife hour flight,0
airways add new charter to cuba wire blog,0
aww be it i guess now i need to book a flight to somewhere warm as soon as possible any suggestions,0
love travel with jetblue cant wait to go to paris oui oui nyc be awesomee,1
but if customer service ment anything to you you would try quote policy be never effective customer service,-1
thank you be there a possibility it will change,0
thank,1
be we good,0
thank for the upgrade winkingface so far so good,1
thank you i like the quick response on twitter,1
this could be the begin of a bluetiful relationship smiley,1
apparently not,-1
why be we delay sad flight,-1
continue button generate a trip to plan your trip pageregardless of how far along i be in flight book problems processhint the end of it,-1
mark th birthday with paint in blumanity paint job,0
i would fly to washington dc to see the actual constitution and the declaration of independence in honor of a us navy friend,0
what be the name of this tailfin,0
s new ceo robin hay battle to appease passengers and wall street business in savannah,0
what be prefer seat,0
be look for our next flier from dc tell us where you would fly amp why,0
haha you be do everything right dont change a thing slash this twitter engagement just make you even cooler,1
thank you just send msg,1
i do get the email think i be not suppose to reply to those facewithtearsofjoy,0
i apply for a job at pdw where could i go for follow up i would really love the job,0
connecticut snowflake,0
i would fly somewhere hotter then here puerto rico here i come laugh out loud,0
great smooth flight too clappinghands thumbsup,1
i would go for rd time to jamaica to volunteer w at risk youth,0
airways short interest down in january jblu sleekmoney,0
i would love for you to fly my best friend home to pvd for a weekend smilingfacewithsmilingeyes,1
do they have to depart from washington dc,0
remember i be very doubtful and not very hopeful sad,-1
thank you for the service credit and to for positive thoughts,1
i will give you a chance but i do not think i will fall for it,-1
great thank,1
be responsible for replace it,-1
new stroller the travel credit do not help cover the cost of a new stroller your crew ruin it and therefore should,-1
i just speak to the baggage claim center and they give me travel credit but will not be responsible for the cost of a,-1
hear about the charge for st bag and tighter seat no need to be a loyal jb customer anymore,-1
im get info from the website but need to check it and the alert would be much more beneficial,0
be there something go on with your alert flight be delay several time for my parent and im not receive any alert,-1
i will i love fly with you all great service,1
s new ceo seek the right balance to please passengers and wall time colonist,0
haha i figure that i be mean there be no return flight out of charlotte its like na for a week plus,0
rock the tim mcgraw hold music,0
thank you that it be not just a livery it be a culture that crewmembers embody daily,1
tomorrow from ric to bos look good or be i better reschedule,0
hard to tell but be tell wifi only work for one side of the plane,-1
just learn about your famous apology in social media market be twitter an asset for jet blue now,-1
learn about your awesome twitter management today in my social media market class keep up the good work,1
i normally redheart you but this late flightst flight experience be the worst hours on runway no wifi amp tv not work properly,-1
it do not matter who you direct me to its the principle of the matter when i gate check the stroller it be,-1
bluemanity bring tear to my eye jetblue s commitment to give back to the crewmembers and the community be aww inspire,1
days maybe,-1
for me it be not until,0
well i try see you soon,0
i like the inflight snack i be fly with you guy on,1
aww be to the t realtime appreciation from jetblue,1
good i want extra peanuts on my flight then laugh out loud,0
yes great realtime example thank for be awesome,1
alittle more money to book our flight we be way there smiley,0
haha you do not disappoint well do,1
be just at t a little over a month ago you guy be great thank for everything,1
figure but delay be list at almost hrs thank for be great cheer,-1
if my flight say delay with estimate departure list can i arrive at airport late flightr,0
s new ceo seek the right balance to please passengers and wall weyburn review,0
glitches on website re flight book problems travel amp check in nothing between ur site amp the airport be communicate it be a nightmare,-1
thank you,1
okayy but i have huge iron on way out promise no shenanigans,0
how do i get a copy of my last flight show original time and delay i need it for work thank,0
what be the charge for oversize not overweight,0
as much i have pay in fee plus hotel and food because of your change i could have fly with a more reliable airline,-1
ceo battle to please wall st and flyers from,0
huge fan of great brand and people do great things you guy rock happy to share the love,1
be deal with a cancel flightled flight since last night amp be book to a flightwouldve at least like to see ella perform laugh out loud,-1
tough choices but i do all simultaneously as a business traveler best experience in a long time,1
thank great service in already,1
i do work well and be free aboard this flight,1
and they be tell me i get to get another hotel and foodso spend more money because you guy make me miss my connection,-1
already spend to stay at hotel last night due to you guy reschedule my flight since my cancel flightation i have spend almost,-1
seem very likely,1
they be rude and unhelpful they suggest i catch a flight tomorrow i be suppose to be home today at be and work be wait,-1
s ceo battle to appease passengers and wall street,0
unfortunately no but hop i can catch one sometime in the near future,0
why be my flight delay hours this be insane every other flight have make it to nyc,-1
ah wish i be there good luck,0
should i continue,-1
ok great thank i have a great flight for your information i be excite to fly again i just be frustrate i be not able to check in,0
i do not want to deal with your customer service agents with no practical knowledgeprovide me with a direct contact,-1
get flight reschedule to flight form pit to fll and our flight have mechanical problems so we be delay an hour miss my connect,-1
well lucky i only fly jbi guess i would be even more squish on any other airline disappointedface,1
she be a phone agent pls do peggy be pleasant informative and deliver whitemediumstar whitemediumstar whitemediumstar whitemediumstar whitemediumstar,1
hopefully next time can i send you my future itineraries so the next one can be plan when i be there facewithtearsofjoy facewithtearsofjoy,0
omg wish i have a flight today haha there be always next time have fun at,1
my request have nothing to do with reschedule but customer service have such a bad attitude today,-1
busy due to storm but customer service should always be on point more so now than ever,-1
no i be fine to fly haha they come at random with the hemophilia but what if i need extra assistance,0
oh hell no i be not wait again to get hang up on after speak to people,-1
s new ceo seek the right balance to please passengers and wall daily journal,0
thank you miss you all so so much be this the link to the blog or have that change,1
i have a internal bleed in my foot and i be fly next tuesday what should i do sad these leeds come randomly i,0
thank you,1
cant view seat selectionchange seat for flight tomorrow can you look into this,0
what be the link for,0
be todays jetblue flight nycgtbos delay my app say on time and the website say it be not,-1
to offer service from daytona beach to new york albany business review,1
please provide me your direct email for me to explain,-1
i hear that the new thing in your plan be the flyfi how i can check if the flight that im go to take have it,0
ceo weigh profit flyers registration,0
a flight delay due to pilot oversleep be apparently an uncontrollable irregularity that be not eligible for delay compensation,-1
sit on the plane in jfk wait to take off doors be open cater be stock up we be delay but they could not be nicer,-1
really care,0
no worry delay be minor and deal with nicely it be captain of flight by the way,1
thank her flight leave at but she be arrive to the airport early wed be in vt in sept grateful you fly to btv smiley,1
ceo weigh profit flyers registration,0
be really get on my nerve poutingface poutingface,-1
s new ceo seek the right balance to please passengers and wall greenfield daily reporter,0
be there a better time to call my flight be on friday and i need to change it worry i may be on hold until then,-1
and when will one of these agents be available to speak,-1
be a dm possible if you be not follow me,0
fortunately you have staff like lynn s and deedee who actually understand customer service and simply be nice,0
just hang up on me again another waste of an hour of my time how be i suppose to book a one way award flight,-1
never receive such horrible service or treat so poorly as richard p today no excuse for attitude amp rip up our ticket,0
you be kill me from the inside,-1
be not the new be more like the new love aa not impress with the subpar plan and gate agents,-1
we be move to a delta direct thank you for the accommodations,1
agree richard p literally rip up our tixs in our face and make rude inappropriate comment to us and our family awful,0
flight to phoenix deboards passengers go to salt lake city because they can not resolve a simple bathroom issue,-1
always fun to get screw out of an earlier flight that be not full,-1
shout out to cathy at the vegas airport checkin for hook us up,0
oki know doors close minutes before takeoff stop tell me my flight will leave in minutes when we have not board,-1
i finally get through on the phone after a hour wait time,-1
be stick for minutes due to lavatory issue no beverages no snack no customer service flt to pho,-1
will you be issue a travel advisory for clt for thursday a significant snow storm be in the way wednesday night,0
i have be on hold to change a date on a ticket for over hours can someone please assist me unacceptable,-1
thank make it impossibly expensive change a flight leave less than hrs earlier than my reservation,-1
well i do miss it but gate agents have rebooked board pass wait when i land time for lunch amp a beverage easy cheesy,1
i cant get anyone on the phone to help with award travelpurchased extra miles and minutes late flightr the miles need be raise,-1
why have not you issue a travel advisory for charlotte wednesday night and thursday inch of snow,-1
i need help about a ticket dm me,0
deedee and lynn s have be great here in phx richard p here be a jerk rude to us and our parent for no reason,-1
thank for make me miss my meet in dallas dollars down the toilet smilingfacewithsmilingeyes,-1
i have two tight connections in and,-1
say only way to get on plane about to leave that would make my connection be a fee instead of earlier i be now late flightr,-1
thank you i will be call you,1
ur response be my inconvenience be of no matter you want me sit for xtra nights in the city wout comp,-1
i forget my password and i do not know if my username be correct and i want to use my miles what i have to do,0
question friend flight get cancel flightled how can he book be flight leave chs to philly to germany,0
yes confirmation number and all,0
do you know that suicide be the second lead cause of death among teens,0
get sort thank,1
sadly i be currently book on one of your flight tomorrow that i will be change if i can,-1
that be certainly not the impression she be under,0
standby so far for two of us with snow storm hit iowa tomorrow we could be stick here for two days,-1
thank you,1
if i know i leave something on my last flight as i literally have to run to make my connection how can i retrieve it please,0
why can not i check in online for a flight tomorrow be,-1
be stand at the gate for min try to go standby bc i will miss my connection no help do not fly us airways,-1
after be assure by the pleasant woman at gate b in albany ny that lifes not perfect i would hear enough,-1
how do i get a receipt for a change fee when i originally book with miles,0
you do not bother follow up we book with understand cust srv provide lunch delay amp upgrade seat,-1
we even offer to fly in to another airport and they say they could not do that no explanation why they cant,0
any travel advisory come for the carolinas bad weather,0
there be an error w my prefer status amp i be not able to reach an agent via phone travel friday need resolve contact info,-1
how do a pilot forget log book be wait on plane for mins,-1
already do it one person say they could not do anything another say she do not know why the first person we talk say that,-1
over an hour on hold so far,-1
rt nice another delay with second one this trip leave engine leakingwhats next,-1
i want to love you minutes on hold help me understand why i switch loyalty program,-1
minutes now nice customer service you get go on,-1
minutes on hold so far and still have not speak to a human never use you again,-1
where be your email address its not on this page,0
you have no idea how upset and frustrate i be right now i will be sure to follow through with never fly with you again,-1
how can a person go from number one on a standby list to number twelve in three hours should i be super platinum diamond status,-1
forget reservations thank you to the great leadership at your company i have cancel flight my flight once again thank you,-1
great job today from your team with a challenge weather delay on flight out of charlotte,1
airport snow removal method keep up the good work folks this be where cessnas become s,0
and now you can not even accommodate us by let us fly in to another airport horrible service for your fault,0
it be this saturday during all the snow in the dc area excite the flight be not cancel flightled but sad he go miss,-1
i love you guy amp i be go to let you finish but i have be on hold for hour try to book a flight w my voucher,-1
and the helpful employee who change her board zone so that she would have space for her pump be now be discipline,-1
need to talk to a person about my bag wait on hold for two hours bag sb deliver last night online say not find,-1
call amp waste hrs on hold to change my come divide award weather relate flightd flight yall disconnect me x please help,0
i do not want your sympathy i want someone to make an effort to find my bag,-1
she speak with someone this be and be tell that breast pump be not medical equipment and that she should have plan better,-1
refer me back to baggage service but i leave the airport i be on seat a,-1
thank you very much,1
i leave my personal stuff on us from phlbos about an hour ago go baggage be tell plane leave to call,0
first impressions be hard to reverse a horrible first experience with you will never fly with you again,-1
be there a phone number or email address to customer service,0
not go as plan be an understatement my flight be just change again if it be not for a family emergency i would cancel flight,-1
hours on the plane they at least get us on a direct flight a couple hours late flightr on unite,-1
sadly that do not help me at my meet at work today see as my presentation be in there major strike against me,-1
i do but the more eye i have look for pandu the better chance i have of bring him home,-1
my bag be still lose and i can not get anyone on the phone to assist me and the track update have stop,-1
thank,1
so i can make a reservation,0
i do not make a reservation yet its about change name on my dividend miles account,0
minutes im not train in that cmon cant you do better than that,-1
if i qualify for free st check bag be that apply at checkin same for use companion ticket,0
any direct number to dividend miles account info every time i try them i get actually hang up on,-1
try to use chairman upgrade cert for flt on but be tell not an option with open seat how thank,-1
but i have be try to call them since yesterday and i keep get hang up on can you get me through to them,-1
to my legal last name so it be not technically a name changei just use the wrong name,0
an award travel ticket but can not since it be under a different last name i simply need to change it,-1
hi on my dividend miles account i accidentally list my newly marry name as oppose to my legal name i be try to book,0
ok thank youi call from spain to us for seat assistance,-1
can i check bag through to my final destination even though i buy separate ticket from iad to phl and phl to israel,0
day no coffee amp work toilet then i read domestic airlines whine re foreign competition coincidence no,-1
how much be it to check golf club on a flight they might be oversized,0
if i be unable to use my depart flight can i still use the return flight,0
be it possible to cancel flight my reservation online,0
i have be on hold to rebook a cancel flight flight for over two hours i know weather have a huge impact but you should anticipate,-1
be on hold for over hours i believe i be overcharge for my flight i need an immediate explanation help,-1
thank you although we be use our miles from our card and flight book problems companion ticket which can only be book over the phone,0
still on hold hr minsthank god for chairman status status match,-1
be there a phone line to call into that be not be affect by bad weather try to book a vacation here eye,0
have the worst customer service cant even get through to a rep you get to be kid me,-1
but maybe i can be on hold for minutes again that would be just as amaze,-1
how about a real live person talk to the person whose luggage be lose for days and vacation wreck,-1
be your clt departures delay hop i can make my connection after a lengthy take off delay and endless taxi here at clt,-1
i be glad retweeted otherwise you would have to ignore the numerous tweet i send you all be fuck amaze,1
so frustrate because i still have not get them back why my bag be send to ny be a mystery shame on me this time,-1
i will never travel us airways again fly in from la to dc last night and for the nd time on this airline my bag do not arrive,-1
haha no worry you guy be the best for spell my name correctly,1
like they will call me iv be try since yesterday and no one be answer,-1
your csr in phl suck flt get cxd i get rebooked to the next day on standby for not hopeful,-1
hello be anyone behind your twitter account,-1
i keep get hang up on please respond so i can book a ticket with you i will not be able to buy one unless i speak to someone,-1
hey yeah last time i get a phone call when flight be cancel flightled from dca to bos,-1
you should be prepare for weather all i want to do be find out if i can take train to phl to catch my connection,-1
when you be decide to wreck a vacation be lose luggage from a cancel flight flight your go to maneuver,-1
see you on board tomorrow,1
be on hold for minutes call because my flight be delay this type of service in not acceptable,-1
be on hold for hours for something which i could have do in less than minute if it be availableyour site ux be awe full,-1
then drop your fee rt make no sense most eu airlines charge charge a reasonable,-1
i understand that but i should still be able to view my reservation online,-1
another fiasco at national forever from jet to gate on be flight from rdu,-1
good to know that your phone customer service be still impair due to bad weather that be over a week ago,-1
ok we be on day try to book a flight for ur system still say due to weathercall back late flightr,-1
thank again for ruiningmy vacation you all be the best for this could not have do it without you,-1
our honeymoon be delay a day because a gas cap be not screw on flight so frustrate,-1
your policy need a serious revision for baby fortunately i have choices and choose from here on out,-1
still ignore my question consistently provide poor customer service,-1
they have all of this at hotels still do not have my work folder or business casual clothe,-1
oh i get right through to an agent they just keep put me on hold and still do not fix the problem,-1
there be no reflight book problems the event i be fly to attend wait for jetway driver still on tarmac,-1
baggage team record tell me my bag still have not be find and delay baggage link on web conveniently not work,-1
be try for weeks no use,-1
should give me free baggage for this mess,-1
gate traffic my flight arrive earlyconnecting flight leave in minutes several of us stick hold that plane,-1
i really feel like your company need evaluate their policies amp realize that transfer should be possible for ticket,-1
i know this be probably a no but be there a way to get a cheaper airfare ticket if the flight be leave in a few hours foldedhands,0
seriously do you not see that i have spend days for multiple hours on hold just to have to hang up after the hours,-1
wait on my flight right now thank,1
how do i add my tsa pre number to an exist reservation,0
can i please have someone call me,0
be back at a gate opposite of wheel up im sure we will get thete eventually so thank,1
be you aware your wait time to talk to a sales agent be always minutes unacceptable at least employ a call back feature,-1
amp flight cancel flightled yesterday and now a delay today have rob my daughter of days with her grandparents thank,0
connect in charlotte to houston mechanical issue determine while qd to take off and we check our bag,-1
can you dm please in regard to update on lose bag please,-1
need to retrain us lead flight attendant and gate agent at arrival mke horrible attitudes toward help customers,-1
youre bat every flight ive take be delay worst airline ever,-1
know customer service thank you for start our week vacay on an amaze note thank you sarita,1
why be not you update flight statusdelays,-1
theyre also say the clt flight be delay but you be not show it in your system which make it impossible to figure out,-1
nope they just announce we be head back to the gate,-1
pretty sure we do not actually take off at,-1
well then that be a horrible flaw in your system hours in the past day i have waste i have get a job amp family this be crazy,-1
and we be just sit feet from an open gate,-1
just waste another hour of my life on hold this be insanity there have to be another way to use my voucher as payment online,-1
what be wrong with the plane flt,-1
two break airplanes two days late flightr and i be strand after a funeral and miss out on my last semester of thumbsup,-1
day amp still no luggage chkd statusawaiting asgmnt to driver since yest be,-1
flight clt to phl i be st on listsomeone else get spot rude employee in coach wouldt give id say he be cute red head,-1
ask her why need to take yellow tag off she say because i tell you to expect a personal apology from her unacceptable,-1
since jan have be on flight why the disrespect in clt flt at pm on feb to dca just ask herba question,-1
nah it be for my flight next week inside my chairman day window but you still have not release the last open first seat to me,-1
flight out of clt this morning its snow here should i head out to the airport,0
i have be on hold for min just try to change my reservation,-1
i be a uk citizen be there a uk number i could try,0
i just spend hours and get nowhere entire experience,-1
change my flight with no explanations and still do not have a confirmation so disappoint in the service,-1
nope not yet,-1
i will make sure to never use your incompetent airlines again my luggage have be out for delivery for hours,-1
my flight be cancel flight saturday why be my luggage not at the airport today i be suppose to have it deliver pathetic,-1
thank you for allow me to spend more money on vacation by buy things i already buy,-1
thank so much for ruin my vacation i really could not have do it without you,-1
it be not like i be try to leave earlier just for fun i do not want to get stick in dc if we have bad weather in rdu,-1
some flexibility on your part would be nice this be why i love theyre flexible amp not try to take all my,-1
excite that i will be fly from syracuse to interview in dallas on friday for the fa position this be a goal amp dream of mine,1
thank you for reach out to me hopefully my request will be fix and i can remain a loyal customer,-1
it do not take days to respond to an already open case,-1
great crew for flight phx to yvr tonight friendly efficient awesome job,1
be people go to answer our call,-1
pilot forget to show up to work and ricky j gate agent give customers attitude,-1
you make the reservation well make the excuse,-1
thank you for your empathy there be more to this story than just the luggage but thank you for reach out,1
be utterly unreliable they do not schedule a pilot for their us flight out of seattle flight be delay,-1
yes but again valuable time have be lose,-1
i do not like be lie to no bad weather in dc md va i have be stick in ca all day and should have be home by now you owe me,-1
yes it land at be should not take another hours to go min drive be assure i would have this be,-1
the disappointment be not the bag but that it arrive before me and i be keep hrs without options in iah,-1
can not get back lose time,-1
flt rsw could have extend the courtsey of wait min of us gate close in be face ur fire,-1
thank however i feel like the system have fail me what be the solution,-1
my bag land day late flight at sfo at be how can it be pm and i still do not have it flight,-1
thank very much i get thru on the phone amp everything be fine just love the website amp app thank for work on it,1
thank for nothing buy two tix through you to disney and my friend can not go and now i have to eat the plus for new,-1
hi i be in lga but my luggage be in clt have be tell to come back tomorrow to collect do you guy want to cover my taxi fare,-1
instead of fair treatment i get a nasty letter from a lady in senior management that illness forfeit miles like death,-1
a few years ago i lose over miles bc i be physically unable to fly during the period i submit a doctor note,-1
i have never be treat this badly,-1
i be glad this airline be go to be swallow by american american always pick up the phone and solve problems,-1
three months and my miles have not be credit no one be go to read the email i send,-1
my email get me a can response that it take days for mileage to get credit its be three months and my miles,-1
my tweet get me a response to email dmsccom,0
the helpcomplaint form on the website can be use only if the matter apply to an actual ticket flight,0
no one pick up the phone all day no opportunity to leave a voicemail,-1
instead the miles be credit to an account that i do not open my request to merge the account be deny,-1
no i be there hrs early send me an email to share my experience you do not want this blast here,-1
i have submit my request i would appreciate a call by be eastern thank you,0
i open the credit card and earn miles and you wont credit the miles to my account to restore the forfeit miles,-1
you take the miles out of my account and tell me that i could restore by pay or open a credit card,-1
i have miles in my account and be inform i would forfeit them bc of months of inactivity i,-1
its all automate and no one care to understand the problem i be have,-1
screw me up big st flight hr late flight make it to nd flight csm daryl would not let me on the plane because we be,-1
houston hub aa t employee the bag be not here it make it to pa before me oops not your problem,-1
charge my card time for one airline ticket now card be on security hold,-1
not yet but we will see shortly,-1
i have fly us airways at least five time every single time have be like this action speak louder than word,-1
flight from bhm delay hrs connect flgt leave us in clt at a motel,-1
membership have no privilege anymore my son be in the army short window to see him no help,-1
honestly how be it quickly as possible i have be on hold sine pm everyone that answer have to send me to someone else,-1
do it process initiate saturday morning cant get info with website issue amp inadequate phone coverage how get update,-1
yay for glitchy track system my bag make it to my destination and not laguardia like the app say,-1
really not one of them can book dividend miles travel literally on hold now since pm it be pm,-1
yeah i know that but that do not get me my money back do it everytime i fly with you something bad happen,-1
by the grace of god i make it we do not have those power in here we hope you can make that flight,1
everyone be sorry dont have what i need for meet tomorrow charac be not nearly enough to highlight your shortcomings,-1
be the worst i have to pay just to not take my first flight in a round trip otherwise they will cancel flight my whole flight,-1
if it be so important why do i wait on hold and then get hang up on by your computer,-1
thank you i wiil write after call travel agency,0
terrible service,-1
disgust with your poor customer service you wrongfully remove gt miles from my dividend miles and no live person,-1
please hold flight us in phoenix i be a weary traveler stick on another flight because the tarmac be have issue,-1
no live person to speak with all day at dividend miles after they wrongfully take over miles out of my account,-1
my frustrations be the result of multiple experience late flightly currently lose luggage i want to talk to a real person,-1
i need to email customer service for help and a question can you please provide the email address,0
cust service mean nothing so disappoint try since a to speak to a human i get bad weather not bad service,-1
yes but i have to pay more for another flight to get me out tomorrow since there be not anymore for tonightnot fun,-1
well that be a problem consider i need to book a flight tonight for this weekend be there anything you can do,-1
but i bougth mc caren to jfk with same agency and delta airways delta refund money but usairways doesnt accept to refund,0
it be my fault but i buy online and i get twice why i buy twice it fault but i bougth ticket jfk to mccaren and usairways,-1
us cltgtsfo in first no desert no snack basket incoming be on time whats up,-1
thank you,0
be transf hold min more before agent answer and help by time i get to person fare i would see be go have to get supv,-1
you be the actual worst you have zero respect for your passengers i be officially do fly with you,-1
have the worst customer service line i have call them time today and not once be i able to talk to a real human be,-1
that be not the issue someone finally help on the phone now theres a website error that will not let me process my request smh,-1
you say to call travel agency and they say we cant refund because usairways didnt accept this,-1
i fing hate you,-1
travel agency say that if usairways accept we will refund money i dont understand why dont you refund,-1
yes amp have already spend k on the card amp pay the annual fee but the k miles have not show up want to fly aus gt atl,-1
no i use to skyscanner and travel agency and i call you you say you should call travel agency but,-1
finally speak with someone i have to email the refund dept i love you guy but hours in line to be tell no dice suck,-1
yes with delta,0
well i think they have hours ago but just find out that no i do not have a seat,-1
be on flight bosclt on awful experience exit row seat be so narrow that i could not move my legs unacceptable,-1
yes but we be answer and put back on hold while they be to check on our request mins late flightr nothing,-1
not good on hold for over an hour,-1
expedia reserve a ticket for me and more for a usaw flight but only issue they be not responsivethoughts,0
no worry your flight attendant take care of it,1
thank for get back to me i call that number earlier but no option to leave vm and just ring with busy tone,0
i have be on hold for over an hour not do so well in the customer service department,-1
minutes on hold for a reservation,-1
dallasfort worth flight number,0
there be breastfeed mommas watch this story all over the country better work on a faster response smiley,-1
urgently need to speak with a customer service rep my k miles havent show amp i have fulfil all reqs flight book problems flight today,-1
i have be on hold for over an hour only bc my cc miles be not show up what a mediocre combo of cc amp airline,-1
i be a premium unacceptable you to my call twice after put me on hold,-1
i bougth ticket same fligths twice and you dont refund money it be big problem other company refund money why dont you pay back,-1
now this be beyond ridiculous some steer problem delay us again it be no wonder you have to sell,-1
hi im try to speak with someone to book travel for a minor the phone keep disconnect please advise website wont allow,-1
do a pre schooler develop your app the thing crash every single time,-1
and bad weather should not be an excuse for not follow establish luggage procedures,-1
on hold for go on minutes after spend hours delay in denver cause of a break plane thank guy,-1
one by one,-1
look like a long trip from cancun to philly hours late flight seriously,-1
yet another delaymissed connectionand your customer service have an attitude with me wow,-1
of unusable fund will not book with you again,-1
can you bring guinea pig in small pet carrier onboard your flight,1
good luck try to reach a human twice sit on hold for over mins,-1
every single time i fly you guy i be delay at least minutes every time on flight out of to nola,-1
be it ok for a flight attendant to talk nasty about passengers while they go get drink by the restroom i be shock listen,-1
good work by flight crew s recognition even in coach too many late flightly whats up with this,1
change our flight time in trip bump to now amp have great experience never fly us air again never,-1
i can not wait to never fly with you again always delay always lose my bag rudest people on the planet southwest be the best,-1
i send email to customerrelationscom will this work,0
sit on the ramp for min and miss my connection no one seem to concern at usairways,-1
its very difficult to work with baggage claim when they do not answer the phone,-1
i lose an id on your plane and have trouble find a contact for your lose and find in cleveland hopkins airport please help,-1
i have better intel than she do she say plane be due in at flightaware and your own app say,-1
not likely flightaware say plane be still in durango and have not depart,-1
too little too late flight you suck rt oh no mitchell our agents be happy to offer you available options,-1
hii have a travel question could you please follow me so i can dm you,0
should but didnt,-1
just now but no general announcement,0
what be go on with us airways flight why divert to charlotte,0
i would suggest proper information dissemination to all staff on a more timely amp relevant schedule to prevent this in the future,0
i have be patient especially the first time i will never fly with you again,-1
seriously every flight i have have the past days have be delay every single one terrible,-1
i just want to be hear and to discuss the many issue on my trip,-1
what be up with flight no gate agent or plane at phx b nice customer service,-1
very embarrass,-1
i be still disappoint that it be apparently ok for a flight attendant who be not up on current policy to argue with a traveler,-1
yes i know the industry procedure on baggage thank for help winkingface what about the impossible connection that start this,-1
i agree but per the captain this issue happen before board amp we all sit in the plane for almost hrs,-1
and despite tailwind will still be late flight,-1
character be not enough to convey the issue be direct to emailmailto customerrelationscom unmonitored bad,-1
thank send you dm re baggage issue,1
i have and you have not be able to locate them its insane i trust you and pay you to look after my things and you lose them,-1
and yet the flight attendant argue with me over exec plat benefit,-1
please stop ask me each week to place my bag in the size check,-1
have me on my toe whether i be go to make my flight back to boston tonight,-1
need to check candy w work flight iah to phx on usairways she be the reason i always choose,-1
